,idDataset,nombreConjuntoDatos,fechaPublicacion,fechaActualizacion,inicioDato,finDato,fechaDescarga,urlConexionAPI,urlConjuntoDatos,tipoPublicacion
0,a704ee,"Datos soporte del proceso de liquidación por Código sic agente, Recurso, Tipo combustible, versión y mensual",2023-09-28T21:28:06.433,2026-06-11T21:17:43.963,2017-12-01T00:00:00,2026-04-01T00:00:00,2025-04-30T11:38:47.52,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=a704ee,https://www.simem.co/datadetail/a704eef3-ca1c-4ebf-98a0-01325c61765d,Público
1,d808d4,Energía de Referencia para el Mercado Secundario,2023-09-29T11:01:54.317,2026-05-16T20:12:10.697,2018-12-01T00:00:00,2050-11-30T00:00:00,2025-04-09T09:42:23.763,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=d808d4,https://www.simem.co/datadetail/d808d43d-e3da-493d-aab5-015a818ade10,Público
2,2106b8,Precios y estadísticas de los contratos de convocatorias del SICEP entre agentes integrados verticalmente para el mercado regulado por comercializador,2023-09-30T10:35:01.19,2026-06-24T07:31:46.337,2020-10-01T00:00:00,2026-05-01T00:00:00,2025-03-08T11:37:23.957,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=2106b8,https://www.simem.co/datadetail/99686983-57a4-433b-bc5e-028ecd0845ba,Público
3,B1009C,Compras en bolsa nacional en moneda,2024-11-07T10:33:56.017,2026-07-01T04:35:02.85,2021-01-01T00:00:00,2026-06-26T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=B1009C,https://www.simem.co/datadetail/b1009c18-5450-4ae7-ad5f-02a07b73d371,Público
4,E4CE10,Costo Servicios ASIC y CND,2025-07-11T11:30:08.153,2026-06-24T06:32:58.223,2021-01-01T00:00:00,2026-05-01T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=E4CE10,https://www.simem.co/datadetail/e4ce10c3-dffc-402b-9d54-03a68ec322a5,Público
5,7AEE6F,Nivel embalse reportado menos compromisos EVE embalsados por planta,2023-09-28T20:27:03.407,2026-07-01T04:33:42.293,2021-01-01T00:00:00,2026-06-28T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=7AEE6F,https://www.simem.co/datadetail/7aee6f59-52c2-4279-bf7e-042e6a730d51,Público
6,F3A83B,Estadísticas de contratos de Demanda Desconectable Voluntaria (DDV),2023-09-30T11:09:06.763,2026-07-01T08:33:54.493,2022-12-01T00:00:00,2026-11-01T00:00:00,2025-05-06T11:28:35.46,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=F3A83B,https://www.simem.co/datadetail/f3a83baa-a370-4557-be0d-05396fb30421,Público
7,bf41fe,Histórico Posición abierta por contrato II Open interest II,2025-03-10T23:00:12.1,2026-06-22T19:56:54.32,2023-08-31T00:00:00,2026-05-31T00:00:00,2025-03-13T08:58:15.363,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=bf41fe,https://www.simem.co/datadetail/bf41fe3a-faa8-4f73-9773-07c7f97c8447,Público
8,ae3f23,Precios de escasez del Cargo por Confiabilidad,2023-09-25T23:36:51.263,2026-06-17T14:45:44.463,2013-01-01T00:00:00,2026-06-01T00:00:00,2025-05-05T10:27:49.407,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=ae3f23,https://www.simem.co/datadetail/ae3f2310-154d-4391-b17c-081a83bc6e0f,Público
9,5106B9,Declaración de respaldo horaria para cada planta y/o unidad,2023-09-28T20:27:03.407,2026-07-01T04:31:21.653,2021-01-01T00:00:00,2026-05-19T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=5106B9,https://www.simem.co/datadetail/5106b900-7994-4db1-8742-087d22d770e7,Público
10,f62164,Proyección de reserva caliente de corto plazo,2024-09-06T08:22:41.853,2026-06-28T19:13:43.543,2024-08-26T00:00:00,2026-07-05T00:00:00,2024-09-11T06:25:30.237,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=f62164,https://www.simem.co/datadetail/f6216477-fa97-476e-10c9-08dcce76fc9a,Público
11,8d3ccd,Proyección de embalse agregado de corto plazo,2024-09-06T08:42:12.99,2026-06-28T19:16:50.097,2024-08-26T00:00:00,2026-07-05T00:00:00,2025-02-21T15:30:24.49,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=8d3ccd,https://www.simem.co/datadetail/8d3ccdc6-f660-4423-10ca-08dcce76fc9a,Público
12,06b8bc,Proyección de balance energético de corto plazo,2024-09-06T09:01:28.03,2026-06-28T19:16:20.81,2024-08-26T00:00:00,2026-07-05T00:00:00,2025-05-04T21:39:09.523,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=06b8bc,https://www.simem.co/datadetail/06b8bcf9-2bcb-4676-10cb-08dcce76fc9a,Público
13,d31647,Precios en contratos de energía del Mercado Mayorista por comprador,2024-10-08T14:18:52.303,2026-06-30T04:34:27.637,2022-01-01T00:00:00,2026-06-25T00:00:00,2025-04-29T08:16:50.703,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=d31647,https://www.simem.co/datadetail/d316478b-b8c0-4050-49ec-08dce7ce0b90,Público
14,0fa2ac,"Datos soporte del proceso de Demandas por Recurso, versión y horaria",2024-11-06T16:25:40.203,2026-06-11T21:22:50.337,2013-01-01T00:00:00,2026-02-27T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=0fa2ac,https://www.simem.co/datadetail/0fa2acb6-c1fb-4d35-9172-08dcfea99034,Público
15,aa9f18,"Datos soporte del proceso de Demandas por Código sic agente, Recurso, Unidad, versión y horaria",2024-11-07T07:20:59.477,2026-07-01T04:34:34.84,2024-08-01T00:00:00,2026-06-16T00:00:00,2025-02-10T11:23:23.873,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=aa9f18,https://www.simem.co/datadetail/aa9f18b2-e6d2-41a8-5e98-08dcff26a363,Público
16,b1c11e,"-- Deprecated -- Datos soporte del proceso de liquidación por Código sic agente, versión y horaria",2024-11-07T10:33:56.017,2026-06-09T20:21:53.503,2024-02-01T00:00:00,2025-12-09T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=b1c11e,https://www.simem.co/datadetail/b1c11ee5-6f8f-4dc4-5e99-08dcff26a363,Público
17,8d10e6,Proyecciones de las cantidades y precios en contratos de energía del Mercado Mayorista por comercializador,2025-01-20T14:01:10.267,2026-07-01T05:19:31.81,2024-12-01T00:00:00,2031-05-01T00:00:00,2025-04-30T14:36:32.267,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=8d10e6,https://www.simem.co/datadetail/8d10e6f4-dfe4-409b-bc41-08dd3983a071,Público
18,0bfc9d,Parámetros técnicos de las plantas de generación,2025-02-07T14:10:00.743,2026-06-30T11:20:55.097,2021-01-01T00:00:00,2026-06-30T00:00:00,2025-05-05T10:10:05.087,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=0bfc9d,https://www.simem.co/datadetail/0bfc9de5-c572-46dd-8bdf-08dd40694bf1,Público
19,270ba7,Reservas de Energía Energético Largo Plazo,2023-10-11T09:06:43.773,2026-06-17T16:58:44.62,2022-01-31T00:00:00,2031-05-31T00:00:00,2025-03-20T21:15:29.38,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=270ba7,https://www.simem.co/datadetail/270ba74c-0367-4ad7-a497-090ba920d74c,Público
20,D387AB,Bandera para pruebas de disponibilidad,2025-03-07T11:17:46.28,2026-07-01T04:29:04.603,2020-01-01T00:00:00,2026-06-28T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=D387AB,https://www.simem.co/datadetail/d387abad-9cec-4319-8b45-099573e7b13e,Público
21,568929,Listado de Operadores de activos del Sistema Interconectado Nacional,2024-01-17T07:10:16.95,2026-07-01T07:16:45.377,2023-11-04T00:00:00,2026-06-30T00:00:00,2025-04-23T10:23:26.877,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=568929,https://www.simem.co/datadetail/568929e3-2765-47b5-ae75-0b411f8d51a8,Público
22,a859bf,Eventos de Frecuencia,2023-09-30T15:35:54.947,2026-07-01T08:27:22.087,2013-01-01T00:00:00,2026-06-28T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=a859bf,https://www.simem.co/datadetail/a859bfce-d5e1-4e9e-8017-0c21079da4a5,Público
23,f138b6,Aportes Hídricos en Masa del Informe Diario,2023-07-12T21:50:47.92,2026-07-01T08:29:11.323,2013-01-01T00:00:00,2026-06-30T00:00:00,2025-05-02T06:12:10.59,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=f138b6,https://www.simem.co/datadetail/f138b695-24dd-4714-96cf-0d3e70fe0c7f,Público
24,6f94cf,Estadísticas de los pronósticos de energía horaria y demanda de energía atendida horaria por periodo y por mercado de comercialización,2023-09-29T17:46:27.667,2026-06-06T23:13:33.08,2022-01-01T00:00:00,2026-05-01T00:00:00,2025-03-16T21:28:40.967,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=6f94cf,https://www.simem.co/datadetail/6f94cf78-a6b6-4855-b468-0d5b503ae17b,Público
25,972263,Listado de agentes registrados,2023-09-29T23:27:37.013,2026-07-01T08:20:04.573,2013-01-01T00:00:00,2026-07-01T00:00:00,2025-04-23T15:02:51.287,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=972263,https://www.simem.co/datadetail/9722631d-4c67-4ddb-b5ff-0dc2abf17917,Público
26,969fbb,Cumplimiento de reporte de facturación entre agentes y usuarios del mercado no regulado,2026-05-22T08:30:41.32,2026-06-18T03:17:47.723,2026-05-22T00:00:00,2026-06-18T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=969fbb,https://www.simem.co/datadetail/969fbb6b-6634-4119-b55d-0eda4201e441,Reservado
27,3b7031,Seguimiento a la Obligación de Energía Firme (OEF) anual,2026-03-22T22:15:41.933,2026-06-30T22:15:31.19,2008-05-01T00:00:00,2026-06-03T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=3b7031,https://www.simem.co/datadetail/3b7031de-82d1-4904-b22f-0f39176d308d,Público
28,f96857,Energía horaria de los contadores,2025-06-03T11:37:34.96,2026-07-01T04:37:22.977,2023-01-01T00:00:00,2026-06-28T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=f96857,https://www.simem.co/datadetail/0ab9e910-3b4f-4ef5-b5f1-1051311b75f3,Público
29,AB7D7F,Generación Ideal por planta,2023-09-28T20:27:03.407,2026-07-01T04:35:23.947,2021-01-01T00:00:00,2026-06-28T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=AB7D7F,https://www.simem.co/datadetail/ab7d7f73-6b18-4022-8e99-119bfe09f936,Público
30,19383f,Disponibilidad oferta nacional por unidad,2026-04-20T16:57:26.95,2026-07-01T10:16:56.87,2026-01-01T00:00:00,2026-07-01T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=19383f,https://www.simem.co/datadetail/19383f84-a2f3-404c-bcbf-1279f66d2933,Público
31,054d02,Montos de garantías y mecanismos alternativos para cubrir las transacciones en el mercado de energía mayorista agregados,2023-09-29T05:09:58.95,2026-06-17T07:22:35.907,2022-01-01T00:00:00,2026-05-01T00:00:00,2025-03-27T00:31:19.27,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=054d02,https://www.simem.co/datadetail/054d02da-54c8-4a42-ad86-127d9538d737,Público
32,0a0ec5,Listado de mantenimientos,2025-12-18T17:55:22.11,2026-06-28T07:16:28.77,2025-12-18T00:00:00,2026-06-28T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=0a0ec5,https://www.simem.co/datadetail/0a0ec51d-3291-4d62-ae7b-15a60b6a7420,Público
33,b38efc,Energía Firme del Cargo por Confiabilidad verificada por el Centro Nacional de Despacho,2023-09-30T18:03:55.007,2026-07-01T09:15:20.257,2018-12-01T00:00:00,2026-06-27T00:00:00,2025-04-29T20:52:38.01,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=b38efc,https://www.simem.co/datadetail/b38efcd8-c26f-44bf-addd-162e64a788f3,Público
34,0c5948,Precios y estadísticas de los contratos de convocatorias del SICEP entre agentes integrados verticalmente para el mercado regulado,2023-09-30T13:24:31.503,2026-06-24T07:31:49.66,2020-10-01T00:00:00,2026-05-01T00:00:00,2025-03-08T11:36:21.387,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=0c5948,https://www.simem.co/datadetail/0c59488d-9f0d-4a4f-9927-165f65fa10ba,Público
35,9c7ac5,Informe Anual de Operadores de Red,2023-10-05T18:54:50.687,2026-06-17T17:31:49.45,2022-01-01T00:00:00,2025-01-01T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=9c7ac5,https://www.simem.co/datadetail/9c7ac5f7-ee88-43c3-99fe-16d2560a9aae,Público
36,03e35f,Costo Marginal Redespacho,2023-09-30T21:53:06.86,2026-07-01T07:28:16.107,2013-01-01T00:00:00,2026-06-30T00:00:00,2024-12-20T08:14:58.63,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=03e35f,https://www.simem.co/datadetail/03e35f17-e237-4c84-a51e-173d72942eb2,Público
37,4A17B1,Magnitud de generación de seguridad del país importador,2023-09-28T20:27:03.407,2026-07-01T04:24:49.963,2021-09-06T00:00:00,2026-01-22T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=4A17B1,https://www.simem.co/datadetail/4a17b154-44c4-4ce7-aa43-19548ae4f9fa,Público
38,86d025,Montos de garantías para cubrir las transacciones en el mercado de energía mayorista agregados,2023-09-29T04:36:08.137,2026-06-27T12:15:20.647,2015-01-01T00:00:00,2026-06-19T00:00:00,2025-02-12T08:37:53.877,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=86d025,https://www.simem.co/datadetail/86d02533-95dd-4ad0-92b0-1ab9c82f7f2b,Público
39,74DE8E,Tasa de cambio representativa del mercado,2025-03-07T16:09:33.467,2026-07-01T04:34:54.773,2013-01-01T00:00:00,2026-06-28T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=74DE8E,https://www.simem.co/datadetail/74de8e5e-5c8e-49ca-9069-1b7526df5f0c,Público
40,ea1c85,Reserva asignada como Control Automático de Generación,2023-09-30T18:49:51.86,2026-07-01T08:27:21.517,2013-01-01T00:00:00,2026-06-30T00:00:00,2024-11-23T15:22:11.223,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=ea1c85,https://www.simem.co/datadetail/ea1c85db-823d-43f1-9b61-1b7b30d1da7e,Público
41,37A508,Deprecated --Panorama energético Corto Plazo Embalse,2023-11-28T12:07:02.747,2026-04-22T16:06:00.923,2023-10-30T00:00:00,2024-09-08T00:00:00,2025-02-21T15:29:46.93,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=37A508,https://www.simem.co/datadetail/37a5084a-48d9-474a-8c5f-1c7786639796,Público
42,055A4D,Generación real,2023-09-28T22:45:20.783,2026-07-01T04:37:10.2,2013-01-01T00:00:00,2026-06-28T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=055A4D,https://www.simem.co/datadetail/055a4d5f-3616-45e3-9bcd-1d3e3a4a47bd,Público
43,48e773,Precios futuros y estadísticas de los contratos de convocatorias del SICEP para el mercado regulado,2023-09-30T11:49:21.447,2026-06-06T12:55:46.357,2023-09-01T00:00:00,2031-05-01T00:00:00,2025-05-09T14:46:46.233,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=48e773,https://www.simem.co/datadetail/48e773bd-2117-40c5-829e-1de05d51378e,Público
44,FE1E73,Inflexibilidad asignada en el proceso comercial,2023-09-28T20:27:03.407,2026-07-01T04:34:18.543,2021-01-01T00:00:00,2026-06-28T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=FE1E73,https://www.simem.co/datadetail/fe1e73f1-92d7-4af2-aaae-1e46d29487d9,Público
45,ebc2d1,Condición del sistema según lo establecido en el Estatuto de Riesgo de Desabastecimiento,2023-10-10T11:17:18.493,2026-06-30T19:22:13.573,2016-02-11T00:00:00,2026-06-29T00:00:00,2025-03-30T09:18:11.08,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=ebc2d1,https://www.simem.co/datadetail/ebc2d18a-51d8-4122-8e48-1e80e57153a0,Público
46,58a1b8,Horas de indisponibilidad de las líneas de transmisión nacional y regional del SIN,2023-09-28T23:40:27.327,2026-06-12T14:13:11.31,2020-06-01T00:00:00,2026-05-01T00:00:00,2025-01-14T14:24:33.8,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=58a1b8,https://www.simem.co/datadetail/58a1b85b-1c63-4a2f-8726-1f08a77a1dac,Público
47,7F18B1,Listado de plantas de generación en pruebas,2024-05-14T18:43:59.563,2026-07-01T08:27:34.907,2013-04-03T00:00:00,2026-06-30T00:00:00,2025-04-30T11:10:31.52,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=7F18B1,https://www.simem.co/datadetail/7f18b1cb-c516-4c17-a053-1f954f0e7394,Público
48,860c86,Estudio Interconexión Colombia Ecuador,2023-09-30T22:56:28.613,2026-03-12T21:33:34.157,2022-01-01T00:00:00,2025-01-01T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=860c86,https://www.simem.co/datadetail/860c861f-ae06-4e6b-9fae-200a9c864e3f,Público
49,91bb75,AGC Unidad oferta nacional,2026-05-25T08:33:55.393,2026-07-01T10:16:47.363,2026-04-17T00:00:00,2026-07-01T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=91bb75,https://www.simem.co/datadetail/91bb75df-f09d-4ab2-a9ca-200b25934c55,Público
50,1E0AC7,Compras en bolsa TIE en moneda,2024-11-07T10:33:56.017,2026-07-01T04:34:26.01,2021-01-01T00:00:00,2026-06-26T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=1E0AC7,https://www.simem.co/datadetail/1e0ac7d3-2c0a-4acf-8dce-2036c5a09869,Público
51,135D65,Estadísticas SIMEM,2025-07-08T01:15:07.387,2026-07-01T01:20:26.103,2025-04-22T00:00:00,2026-06-29T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=135D65,https://www.simem.co/datadetail/135d65ed-6eb1-4a67-a8e8-2075531f89e5,Reservado
52,86d298,Proyecciones de energía de los contratos no realizados a través del SICEP con destino al mercado regulado por comercializador y contrato,2023-09-29T16:12:29.493,2026-06-09T08:55:01.58,2023-09-01T00:00:00,2031-05-01T00:00:00,2025-03-20T09:44:41.377,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=86d298,https://www.simem.co/datadetail/86d298c5-7522-4efc-aca3-20cbdef0a90d,Público
53,085460,"Datos soporte del proceso de Demandas por Código sic agente, Recurso, Tipo despacho Recurso, Estado, versión y diaria",2023-09-28T22:10:48.157,2026-04-16T16:35:45.81,2013-01-01T00:00:00,2026-01-10T00:00:00,2025-03-11T15:44:50.64,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=085460,https://www.simem.co/datadetail/085460a4-84cb-4e22-9b79-2160c159892a,Público
54,5C7EAF,Bandera de inflexibilidades asociadas generaciones de seguridad,2025-02-12T14:04:43.33,2026-07-01T04:31:39.34,2016-01-28T00:00:00,2017-10-07T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=5C7EAF,https://www.simem.co/datadetail/5c7eaf14-4fab-4b52-88ec-22422246bfa8,Público
55,682a0b,Demanda Energético Largo Plazo,2023-10-11T09:06:59.127,2026-06-15T18:18:50.983,2022-01-01T00:00:00,2031-05-01T00:00:00,2025-05-06T06:32:20.273,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=682a0b,https://www.simem.co/datadetail/682a0b60-f1a4-4498-82ed-22d78263d16c,Público
56,A8F4C0,Costo promedio ponderado en contratos de largo plazo MC,2025-06-04T11:20:33.287,2026-06-24T06:37:16.49,2021-01-01T00:00:00,2026-06-01T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=A8F4C0,https://www.simem.co/datadetail/a8f4c0c9-7c0a-4e2a-9209-22dddf41acfc,Público
57,c1b851,"-- Deprecated -- Datos soporte del proceso de Demandas por Código sic agente, Mercado comercialización, Sistema transmisión, versión y horaria",2023-09-29T01:25:41.95,2026-06-05T20:42:15.477,2013-01-01T00:00:00,2026-05-11T00:00:00,2025-04-30T16:37:13.87,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=c1b851,https://www.simem.co/datadetail/c1b851ad-2758-4171-a582-2393ac802623,Público
58,ac23b7,Obligación de Energía Firme asignada (OEF) del Cargo por Confiabilidad,2026-03-19T17:51:55.233,2026-06-30T22:15:26.64,2022-06-03T00:00:00,2026-06-03T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=ac23b7,https://www.simem.co/datadetail/ac23b73b-0dc3-4f93-8ffa-239e9c358435,Público
59,EEDA4A,Cantidad ventas en contratos del SICEP,2025-06-04T09:15:17.89,2026-07-01T04:34:15.88,2021-01-01T00:00:00,2026-06-26T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=EEDA4A,https://www.simem.co/datadetail/eeda4a0b-50e0-4c85-b439-23add5ebbdd0,Público
60,BC6689,Respuesta de la demanda verificada del sistema,2025-03-07T15:34:44.65,2026-07-01T04:31:42.43,2016-03-21T00:00:00,2017-02-01T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=BC6689,https://www.simem.co/datadetail/bc6689e5-5045-434e-9e96-24e7d6477b99,Público
61,7b756b,Precios promedios horarios mensuales de contratos con UNR para el total del SIN,2023-09-29T17:44:07.12,2026-06-18T11:03:09.993,2023-01-01T00:00:00,2026-05-01T00:00:00,2025-04-11T10:39:41.493,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=7b756b,https://www.simem.co/datadetail/7b756ba8-4cb6-497d-98c0-2689508cdad7,Público
62,75f675,Aportes Energético Largo Plazo,2023-10-11T09:04:06.687,2026-06-15T18:18:42.51,2022-01-01T00:00:00,2031-05-01T00:00:00,2025-05-05T13:39:05.517,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=75f675,https://www.simem.co/datadetail/75f675ad-1747-4922-b0d9-27061d7d1060,Público
63,520A3F,Responsabilidad comercial de AGC,2025-09-05T11:55:41.18,2026-07-01T04:28:25.763,2021-01-01T00:00:00,2026-06-26T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=520A3F,https://www.simem.co/datadetail/520a3f56-52e8-457b-8923-27a31a8a9c76,Público
64,E055B4,Generación programada en el despacho,2023-09-28T22:45:20.783,2026-07-01T04:37:01.183,2021-01-01T00:00:00,2026-06-28T00:00:00,,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=E055B4,https://www.simem.co/datadetail/e055b421-17fa-4626-99df-2856a2984f44,Público
65,6781a0,Generación Energético Mediano Plazo,2023-09-30T11:38:47.51,2026-06-28T19:18:02.46,2022-01-03T00:00:00,2028-06-19T00:00:00,2025-02-18T18:48:43.053,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=6781a0,https://www.simem.co/datadetail/6781a010-85a2-46c2-bc2c-28874789ebf5,Público
66,A0CF2A,Listado de Embalses que sirven al Sistema Interconectado Nacional,2024-02-03T16:29:38.633,2026-07-01T07:11:30.827,2023-11-06T00:00:00,2026-06-30T00:00:00,2025-04-10T10:50:22.27,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=A0CF2A,https://www.simem.co/datadetail/a0cf2ac0-acea-4154-a4de-2928901cb5d0,Público
67,68300e,Pronóstico del CND de demanda por mercado de comercialización,2023-09-28T22:47:50.8,2026-06-01T21:23:25.713,2013-01-01T00:00:00,2026-05-31T00:00:00,2024-08-01T12:32:15.087,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=68300e,https://www.simem.co/datadetail/68300e5e-260f-41b4-bc8d-2992592d1fed,Público
68,7e704d,Meteorología local en Plantas Solares,2023-07-13T15:04:35.627,2026-07-01T07:21:20.783,2022-01-02T00:00:00,2026-06-28T00:00:00,2025-04-18T01:19:36.153,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=7e704d,https://www.simem.co/datadetail/7e704d53-d4c0-44fa-a245-29d66fe5b5ba,Público
69,206062,"Datos soporte del proceso de liquidación por Código sic agente, versión, horaria y mensual",2023-09-28T23:37:22.983,2026-06-11T06:39:55.867,2013-01-01T00:00:00,2026-04-30T00:00:00,2025-03-19T23:40:16.163,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=206062,https://www.simem.co/datadetail/20606251-f540-434b-9443-2a5fc7e4070c,Público
70,32afa5,"Datos soporte del proceso de liquidación por descripción convocatoria, Código convocatoria subasta, Fecha asignación subasta, versión y mensual",2023-09-30T10:59:22.42,2026-06-11T21:32:38.92,2016-09-01T00:00:00,2025-04-01T00:00:00,2025-01-07T16:33:07.513,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=32afa5,https://www.simem.co/datadetail/32afa590-5b31-4fd8-a7dd-2a73ff9edb41,Público
71,b08986,Registro de contratos de usuarios no regulados y reporte de facturación,2023-09-29T00:14:41.41,2026-06-02T07:14:55.527,2023-09-01T00:00:00,2026-05-01T00:00:00,2025-04-29T17:55:01.177,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=b08986,https://www.simem.co/datadetail/b0898698-218a-46fb-ba84-2a88a402c492,Reservado
72,24914F,Versiones de factura para la liquidación mensual,2024-11-18T10:20:48.617,2026-07-01T09:10:10.01,2013-01-01T00:00:00,2026-05-01T00:00:00,2025-03-18T14:20:54.047,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=24914F,https://www.simem.co/datadetail/24914f1d-dfd8-4d2f-9b9d-2ac32a31e388,Público
73,c51127,Reservas Hidráulicas Energía del Informe Diario de Operación,2023-07-05T02:54:37.18,2026-07-01T08:27:38.45,2013-01-01T00:00:00,2026-06-30T00:00:00,2025-01-16T10:31:54.38,https://www.simem.coPublicData?startDate=2026-07-01&endDate=2026-07-01&datasetId=c51127,https://www.simem.co/datadetail/c5112762-1527-43c8-938a-2b5a850beba2,Público
